type,product_internal_id,product_sku,product_name,product_price,product_compare_to_price,product_is_inventory_tracked,product_quantity,product_quantity_out_of_stock_behaviour,product_low_stock_notification_quantity,product_quantity_minimum_allowed_for_purchase,product_quantity_maximum_allowed_for_purchase,product_is_available,product_media_main_image_url,product_media_main_image_alt,product_description,product_category_1,product_is_featured,product_is_featured_order_by,product_brand,product_upc,product_ribbon_text,product_ribbon_color,product_subtitle,product_weight,product_is_shipping_required,product_tax_class_code,product_seo_title,product_seo_description,product_related_item_ids,product_related_item_skus,product_related_items_random,product_related_items_random_category,product_related_items_random_number_of_items,product_option_name,product_option_type,product_option_is_required,product_option_value,product_option_markup,product_option_is_default_option_selection,product_option_swatch_hex_value,product_option_swatch_image,product_option_swatch_selector_is_image,product_variation_option_Black,product_variation_option_Colour,product_variation_option_Diameter,product_variation_option_Flavour,product_variation_option_Size,product_variation_option_Type,product_variation_sku,category_internal_id,category_path,category_is_available,category_description,category_seo_title,category_seo_description,category_image,category_image_alt,category_order_by,source_store_id,url
product,808983782,8716683079937,BBB DualHead 2.0 Pump Head BFP-93,15.00,,true,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB DualHead 2.0 Pump Head BFP-93,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-DualHead-2-0-Pump-Head-BFP-93/p/808983782
product,808984502,8716683079081,BBB EasyAir CO2 Cartridge BMP-32,39.00,,true,4,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB EasyAir CO2 Cartridge BMP-32,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-EasyAir-CO2-Cartridge-BMP-32/p/808984502
product,808984035,8716683094756,BBB EasyAir Co2 Cartridge Inflator BMP-34,49.00,,true,2,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB EasyAir Co2 Cartridge Inflator BMP-34,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-EasyAir-Co2-Cartridge-Inflator-BMP-34/p/808984035
product,809006863,8716683101140 - Base,BBB EasyFit Deluxe Bell BBB-14,15.00,,false,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB EasyFit Deluxe Bell BBB-14,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-EasyFit-Deluxe-Bell-BBB-14/p/809006863
product_option,809006863,8716683101140 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Grey,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809006863,8716683101140 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Pink,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809006863,8716683101140 - Base,,15.00,,true,5,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Grey,,,,,8716683101140,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-EasyFit-Deluxe-Bell-BBB-14/p/809006863/variation=497486840
product_variation,809006863,8716683101140 - Base,,15.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Pink,,,,,8716683101171,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-EasyFit-Deluxe-Bell-BBB-14/p/809006863/variation=497486841
product,809016561,8716683094602,BBB Easypack Saddlebag BSB-31L Large,49.00,,true,1,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Easypack Saddlebag BSB-31L Large,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Easypack-Saddlebag-BSB-31L-Large/p/809016561
product,809004974,8716683094589,BBB Easypack Saddlebag BSB-31S,39.00,,true,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Easypack Saddlebag BSB-31S,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Easypack-Saddlebag-BSB-31S/p/809004974
product,808984115,8716683074260 - Base,BBB Ergo Cycling Socks,22.00,,false,0,,1,,,true,,,,Clothing,false,,BBB,,,,,0.0,true,default,BBB Ergo Cycling Socks,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115
product_option,808984115,8716683074260 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984115,8716683074260 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Green Black,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984115,8716683074260 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,White,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984115,8716683074260 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,35-38,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984115,8716683074260 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,43-46,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984115,8716683074260 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,47-49,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,808984115,8716683074260 - Base,,22.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,35-38,,8716683074260,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472099
product_variation,808984115,8716683074260 - Base,,22.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,43-46,,11690,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472100
product_variation,808984115,8716683074260 - Base,,22.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,47-49,,11692,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472101
product_variation,808984115,8716683074260 - Base,,22.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Green Black,,,35-38,,11687,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472102
product_variation,808984115,8716683074260 - Base,,22.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Green Black,,,43-46,,11691,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472103
product_variation,808984115,8716683074260 - Base,,22.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Green Black,,,47-49,,8716683081107,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472104
product_variation,808984115,8716683074260 - Base,,22.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,White,,,35-38,,8716683074222,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472105
product_variation,808984115,8716683074260 - Base,,22.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,White,,,43-46,,8716683074246,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472106
product_variation,808984115,8716683074260 - Base,,22.00,,true,2,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,White,,,47-49,,8716683074253,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Ergo-Cycling-Socks/p/808984115/variation=497472107
product,809004387,8716683122060,BBB Fastcage,20.00,,true,2,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Fastcage,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Fastcage/p/809004387
product,808973738,8716683005004,BBB FastCut Cable Cutter BTL-16,69.00,,true,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB FastCut Cable Cutter BTL-16,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-FastCut-Cable-Cutter-BTL-16/p/808973738
product,809002827,8716683042856,BBB FeetRest BPD-90 Pedal Adapter,28.00,,true,1,,1,,,true,,,,Parts,false,,BBB,,,,,0.0,true,default,BBB FeetRest BPD-90 Pedal Adapter,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-FeetRest-BPD-90-Pedal-Adapter/p/809002827
product,808984053,8716683030532,BBB Foam Handle Bar Grips BHG-28,18.00,,true,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Foam Handle Bar Grips BHG-28,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Foam-Handle-Bar-Grips-BHG-28/p/808984053
product,809011429,8716683043068,BBB Fork Grip qwuick release axle system,35.00,,true,2,,1,,,true,,,,Parts,false,,BBB,,,,,0.0,true,default,BBB Fork Grip qwuick release axle system,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Fork-Grip-qwuick-release-axle-system/p/809011429
product,809034547,8716683128161 - Base,BBB Gravel Ribbon Bar Tape BHT 16,40.00,,false,0,,1,,,true,,,,Parts,false,,BBB,,,,,0.0,true,default,BBB Gravel Ribbon Bar Tape BHT 16,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Gravel-Ribbon-Bar-Tape-BHT-16/p/809034547
product_option,809034547,8716683128161 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809034547,8716683128161 - Base,,40.00,,true,2,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,,,8716683128161,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Gravel-Ribbon-Bar-Tape-BHT-16/p/809034547/variation=497493238
product,809026317,8716683127805,BBB Highsix Adjustable Stem,31.68,,true,0,,1,,,false,,,<p>Adjustablke Stem 31.8</p>,,true,176,BBB,,,,,0.0,true,default,BBB Highsix Adjustable Stem,Adjustablke Stem 31.8,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Highsix-Adjustable-Stem/p/809026317
product,808973720,8716683113389,BBB LeakFix Tube Repair Kit BTL-80D,5.00,,true,19,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB LeakFix Tube Repair Kit BTL-80D,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-LeakFix-Tube-Repair-Kit-BTL-80D/p/808973720
product,809021855,8716683116373,BBB LightSpace BHP-36,15.00,,true,1,,1,,,true,,,,Parts,false,,BBB,,,,,0.0,true,default,BBB LightSpace BHP-36,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-LightSpace-BHP-36/p/809021855
product,809004292,8716683098457,BBB LineAdjuster BCB-95,35.00,,true,5,,1,,,true,,,,Parts,false,,BBB,,,,,0.0,true,default,BBB LineAdjuster BCB-95,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-LineAdjuster-BCB-95/p/809004292
product,808983779,8716683113310,BBB Loud & Clear Bell,10.00,,true,1,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Loud & Clear Bell,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Loud-&-Clear-Bell/p/808983779
product,809006785,12481 - Base,BBB L/Sleeve Transition Jersey,115.00,,false,0,,1,,,true,,,,Clothing,false,,BBB,,,,,0.0,true,default,BBB L/Sleeve Transition Jersey,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-L-Sleeve-Transition-Jersey/p/809006785
product_option,809006785,12481 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Neon Yellow,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809006785,12481 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,Small,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809006785,12481 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,Medium,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809006785,12481 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,Large,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809006785,12481 - Base,,115.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Neon Yellow,,,Small,,12481,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-L-Sleeve-Transition-Jersey/p/809006785/variation=497486794
product_variation,809006785,12481 - Base,,115.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Neon Yellow,,,Medium,,8716683099539,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-L-Sleeve-Transition-Jersey/p/809006785/variation=497486795
product_variation,809006785,12481 - Base,,115.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Neon Yellow,,,Large,,12483,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-L-Sleeve-Transition-Jersey/p/809006785/variation=497486796
product,809025502,8716683068528,BBB Microboard Cycling Computer 13 Functions,99.00,,true,1,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Microboard Cycling Computer 13 Functions,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Microboard-Cycling-Computer-13-Functions/p/809025502
product,808983797,8716683113358,BBB MiniFit Bell 16D,15.00,,true,5,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB MiniFit Bell 16D,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-MiniFit-Bell-16D/p/808983797
product,809035834,8716683095081,BBB Mini Fit Bell BBB16,15.00,,true,1,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Mini Fit Bell BBB16,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Mini-Fit-Bell-BBB16/p/809035834
product,809025675,8716683030976,BBB Multi Density Saddle BSD-12,69.00,,true,0,,1,,,true,,,,Parts,false,,BBB,,,,,0.0,true,default,BBB Multi Density Saddle BSD-12,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Multi-Density-Saddle-BSD-12/p/809025675
product,808983784,8716683089080,BBB Nanoroad Mini Pump BMP-48,75.00,,true,1,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Nanoroad Mini Pump BMP-48,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Nanoroad-Mini-Pump-BMP-48/p/808983784
product,809011275,8716683041286,BBB Nautilus 11 Chain Rivet Tool BTL-05,40.00,,true," -1",,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Nautilus 11 Chain Rivet Tool BTL-05,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Nautilus-11-Chain-Rivet-Tool-BTL-05/p/809011275
product,808984150,11894 - Base,BBB Padded Inner Shorts,55.00,,false,0,,1,,,true,,,,Clothing,false,,BBB,,,,,0.0,true,default,BBB Padded Inner Shorts,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Padded-Inner-Shorts/p/808984150
product_option,808984150,11894 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XS-S,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984150,11894 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,M-L,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984150,11894 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XL-XXL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808984150,11894 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XXXL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,808984150,11894 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,,XS-S,,11894,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Padded-Inner-Shorts/p/808984150/variation=497472119
product_variation,808984150,11894 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,,M-L,,8716683103779,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Padded-Inner-Shorts/p/808984150/variation=497472120
product_variation,808984150,11894 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,,XL-XXL,,8716683103786,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Padded-Inner-Shorts/p/808984150/variation=497472121
product_variation,808984150,11894 - Base,,55.00,,true,2,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,,,,XXXL,,8716683103793,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Padded-Inner-Shorts/p/808984150/variation=497472122
product,809006868,8716683004984,BBB Powerpull Crank Puller BTL-14,30.00,,true,2,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Powerpull Crank Puller BTL-14,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Powerpull-Crank-Puller-BTL-14/p/809006868
product,809016725,8716683103335,BBB Primefold L,59.00,,true,1,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Primefold L,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Primefold-L/p/809016725
product,809016734,8716683114935,BBB Pumphead Dualhead 3.0,20.00,,true," -1",,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Pumphead Dualhead 3.0,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Pumphead-Dualhead-3-0/p/809016734
product,808984048,8716683111293,BBB Python HandleBar Grips BHG-95,39.00,,true,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB Python HandleBar Grips BHG-95,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Python-HandleBar-Grips-BHG-95/p/808984048
product,808983809,8716683128130 - Base,BBB RaceRibbon HandleBar Tape BHT-01,25.00,,false,0,,1,,,true,,,,Accessories,false,,BBB,,,,,0.0,true,default,BBB RaceRibbon HandleBar Tape BHT-01,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-RaceRibbon-HandleBar-Tape-BHT-01/p/808983809
product_option,808983809,8716683128130 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Olive Green,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,808983809,8716683128130 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Blue,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,808983809,8716683128130 - Base,,25.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Olive Green,,,,,8716683128130,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-RaceRibbon-HandleBar-Tape-BHT-01/p/808983809/variation=497471311
product_variation,808983809,8716683128130 - Base,,25.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Blue,,,,,8716683002232,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-RaceRibbon-HandleBar-Tape-BHT-01/p/808983809/variation=497471312
product,809021580,8716683126273 - Base,BBB Raceshield Windblocker 2.0BWG-33,55.00,,false,0,,1,,,true,,,,Clothing,false,,BBB,,,,,0.0,true,default,BBB Raceshield Windblocker 2.0BWG-33,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XS,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,S,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,M,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,L,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021580,8716683126273 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XXL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_variation,809021580,8716683126273 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,XS,,8716683126273,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580/variation=497492807
product_variation,809021580,8716683126273 - Base,,55.00,,true,1,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,S,,8716683126280,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580/variation=497492808
product_variation,809021580,8716683126273 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,M,,13500,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580/variation=497492809
product_variation,809021580,8716683126273 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,L,,8716683126303,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580/variation=497492810
product_variation,809021580,8716683126273 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,XL,,8716683126310,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580/variation=497492811
product_variation,809021580,8716683126273 - Base,,55.00,,true,0,SHOW,1,,,,,,,,,,,,,,,0.0,true,,,,,,,,,,,,,,,,,,,Black,,,XXL,,13503,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Windblocker-2-0BWG-33/p/809021580/variation=497492812
product,809021584,13478 - Base,BBB Raceshield Winter Gloves BWG-11,55.00,,false,0,,1,,,true,,,,Clothing,false,,BBB,,,,,0.0,true,default,BBB Raceshield Winter Gloves BWG-11,,,,false,,5,,,,,,,,,,,,,,,,,,,,,,,,,,129297501,https://v0-cranks.vercel.app/shop#!/BBB-Raceshield-Winter-Gloves-BWG-11/p/809021584
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Black,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colour,DROPDOWNLIST,false,Melange Grey,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XS,0.00,true,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,S,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,M,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,L,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
product_option,809021584,13478 - Base,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,DROPDOWNLIST,false,XXL,0.00,false,,,,,,,,,,,,,,,,,,,,129297501,
